"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 17 18:55:48 GMT 2023","Mon Apr 17 18:55:48 GMT 2023","0","","test_playwright","","","","test_playwright_goldensnapshot_multi[chromium]",""
"passed","Mon Apr 17 18:55:45 GMT 2023","Mon Apr 17 18:55:47 GMT 2023","1778","","test_playwright","","","","test_playwright_updatesnapshot[chromium]",""
"passed","Mon Apr 17 18:56:06 GMT 2023","Mon Apr 17 18:56:09 GMT 2023","3392","","test_selenium","","","","test_selenium_matchingsnapshot",""
"passed","Mon Apr 17 18:55:47 GMT 2023","Mon Apr 17 18:55:48 GMT 2023","1508","","test_playwright","","","","test_playwright_matchingsnapshot_element[chromium]",""
"passed","Mon Apr 17 18:55:49 GMT 2023","Mon Apr 17 18:55:51 GMT 2023","1782","","test_playwright","","","","test_playwright_nonmatchingsnapshot_element[chromium]",""
"passed","Mon Apr 17 18:56:31 GMT 2023","Mon Apr 17 18:56:31 GMT 2023","519","","test_selenium","","","","test_selenium_matchingsnapshot_element",""
"passed","Mon Apr 17 18:56:12 GMT 2023","Mon Apr 17 18:56:12 GMT 2023","477","","test_selenium","","","","test_selenium_goldensnapshot_element",""
"passed","Mon Apr 17 18:55:55 GMT 2023","Mon Apr 17 18:55:56 GMT 2023","690","","test_selenium","","","","test_selenium_updatesnapshot",""
"passed","Mon Apr 17 18:56:12 GMT 2023","Mon Apr 17 18:56:12 GMT 2023","1","","test_selenium","","","","test_selenium_goldensnapshot_multi",""
"passed","Mon Apr 17 18:55:43 GMT 2023","Mon Apr 17 18:55:44 GMT 2023","1532","","test_playwright","","","","test_playwright_goldensnapshot_element[chromium]",""
"passed","Mon Apr 17 18:56:14 GMT 2023","Mon Apr 17 18:56:14 GMT 2023","1","","test_selenium","","","","test_selenium_updatesnapshot_multi",""
"passed","Mon Apr 17 18:56:06 GMT 2023","Mon Apr 17 18:56:07 GMT 2023","787","","test_selenium","","","","test_selenium_updatesnapshot_element",""
"passed","Mon Apr 17 18:56:15 GMT 2023","Mon Apr 17 18:56:15 GMT 2023","0","","test_selenium","","","","test_selenium_nonmatchingsnapshot_multi",""
"passed","Mon Apr 17 18:55:55 GMT 2023","Mon Apr 17 18:55:56 GMT 2023","752","","test_selenium","","","","test_selenium_goldensnapshot",""
"passed","Mon Apr 17 18:56:09 GMT 2023","Mon Apr 17 18:56:09 GMT 2023","468","","test_selenium","","","","test_selenium_nonmatchingsnapshot_element",""
"passed","Mon Apr 17 18:55:45 GMT 2023","Mon Apr 17 18:55:46 GMT 2023","1293","","test_playwright","","","","test_playwright_updatesnapshot_element[chromium]",""
"passed","Mon Apr 17 18:55:50 GMT 2023","Mon Apr 17 18:55:50 GMT 2023","1","","test_playwright","","","","test_playwright_nonmatchingsnapshot_multi[chromium]",""
"passed","Mon Apr 17 18:55:48 GMT 2023","Mon Apr 17 18:55:48 GMT 2023","0","","test_playwright","","","","test_playwright_updatesnapshot_multi[chromium]",""
"passed","Mon Apr 17 18:55:43 GMT 2023","Mon Apr 17 18:55:58 GMT 2023","15469","","test_playwright","","","","test_playwright_matchingsnapshot[chromium]",""
"passed","Mon Apr 17 18:55:58 GMT 2023","Mon Apr 17 18:56:03 GMT 2023","5282","","test_selenium","","","","test_selenium_nonmatchingsnapshot",""
"passed","Mon Apr 17 18:55:43 GMT 2023","Mon Apr 17 18:55:45 GMT 2023","1795","","test_playwright","","","","test_playwright_goldensnapshot[chromium]",""
"passed","Mon Apr 17 18:55:59 GMT 2023","Mon Apr 17 18:56:29 GMT 2023","29870","","test_playwright","","","","test_playwright_nonmatchingsnapshot[chromium]",""
"passed","Mon Apr 17 18:55:49 GMT 2023","Mon Apr 17 18:55:49 GMT 2023","0","","test_playwright","","","","test_playwright_matchingsnapshot_multi[chromium]",""
"passed","Mon Apr 17 18:56:14 GMT 2023","Mon Apr 17 18:56:14 GMT 2023","1","","test_selenium","","","","test_selenium_matchingsnapshot_multi",""
