"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 12 05:40:54 GMT 2023","Wed Apr 12 05:40:55 GMT 2023","1399","","test_playwright","","","","test_playwright_updatesnapshot_element[chromium]",""
"passed","Wed Apr 12 05:41:15 GMT 2023","Wed Apr 12 05:41:15 GMT 2023","0","","test_selenium","","","","test_selenium_goldensnapshot_multi",""
"passed","Wed Apr 12 05:41:09 GMT 2023","Wed Apr 12 05:41:10 GMT 2023","621","","test_selenium","","","","test_selenium_updatesnapshot_element",""
"passed","Wed Apr 12 05:40:54 GMT 2023","Wed Apr 12 05:40:55 GMT 2023","1392","","test_playwright","","","","test_playwright_updatesnapshot[chromium]",""
"passed","Wed Apr 12 05:41:15 GMT 2023","Wed Apr 12 05:41:15 GMT 2023","0","","test_selenium","","","","test_selenium_updatesnapshot_multi",""
"passed","Wed Apr 12 05:40:52 GMT 2023","Wed Apr 12 05:40:53 GMT 2023","1420","","test_playwright","","","","test_playwright_goldensnapshot_element[chromium]",""
"passed","Wed Apr 12 05:40:56 GMT 2023","Wed Apr 12 05:40:58 GMT 2023","1472","","test_playwright","","","","test_playwright_matchingsnapshot_element[chromium]",""
"passed","Wed Apr 12 05:41:05 GMT 2023","Wed Apr 12 05:41:09 GMT 2023","4438","","test_selenium","","","","test_selenium_nonmatchingsnapshot",""
"passed","Wed Apr 12 05:41:05 GMT 2023","Wed Apr 12 05:41:08 GMT 2023","2580","","test_selenium","","","","test_selenium_matchingsnapshot",""
"passed","Wed Apr 12 05:40:57 GMT 2023","Wed Apr 12 05:40:57 GMT 2023","1","","test_playwright","","","","test_playwright_updatesnapshot_multi[chromium]",""
"passed","Wed Apr 12 05:40:58 GMT 2023","Wed Apr 12 05:40:58 GMT 2023","0","","test_playwright","","","","test_playwright_nonmatchingsnapshot_multi[chromium]",""
"passed","Wed Apr 12 05:40:56 GMT 2023","Wed Apr 12 05:40:56 GMT 2023","0","","test_playwright","","","","test_playwright_goldensnapshot_multi[chromium]",""
"passed","Wed Apr 12 05:40:57 GMT 2023","Wed Apr 12 05:40:57 GMT 2023","0","","test_playwright","","","","test_playwright_matchingsnapshot_multi[chromium]",""
"passed","Wed Apr 12 05:41:05 GMT 2023","Wed Apr 12 05:41:29 GMT 2023","24035","","test_playwright","","","","test_playwright_nonmatchingsnapshot[chromium]",""
"passed","Wed Apr 12 05:41:31 GMT 2023","Wed Apr 12 05:41:31 GMT 2023","325","","test_selenium","","","","test_selenium_matchingsnapshot_element",""
"passed","Wed Apr 12 05:40:52 GMT 2023","Wed Apr 12 05:40:53 GMT 2023","1542","","test_playwright","","","","test_playwright_goldensnapshot[chromium]",""
"passed","Wed Apr 12 05:41:12 GMT 2023","Wed Apr 12 05:41:12 GMT 2023","849","","test_selenium","","","","test_selenium_goldensnapshot_element",""
"passed","Wed Apr 12 05:41:17 GMT 2023","Wed Apr 12 05:41:17 GMT 2023","1","","test_selenium","","","","test_selenium_nonmatchingsnapshot_multi",""
"passed","Wed Apr 12 05:41:12 GMT 2023","Wed Apr 12 05:41:13 GMT 2023","740","","test_selenium","","","","test_selenium_nonmatchingsnapshot_element",""
"passed","Wed Apr 12 05:40:52 GMT 2023","Wed Apr 12 05:41:03 GMT 2023","11663","","test_playwright","","","","test_playwright_matchingsnapshot[chromium]",""
"passed","Wed Apr 12 05:41:17 GMT 2023","Wed Apr 12 05:41:17 GMT 2023","0","","test_selenium","","","","test_selenium_matchingsnapshot_multi",""
"passed","Wed Apr 12 05:40:58 GMT 2023","Wed Apr 12 05:41:00 GMT 2023","1786","","test_playwright","","","","test_playwright_nonmatchingsnapshot_element[chromium]",""
"passed","Wed Apr 12 05:41:02 GMT 2023","Wed Apr 12 05:41:03 GMT 2023","526","","test_selenium","","","","test_selenium_updatesnapshot",""
"passed","Wed Apr 12 05:41:02 GMT 2023","Wed Apr 12 05:41:03 GMT 2023","475","","test_selenium","","","","test_selenium_goldensnapshot",""
