"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 21 18:33:19 GMT 2023","Fri Apr 21 18:33:24 GMT 2023","4615","","test_selenium","","","","test_selenium_nonmatchingsnapshot",""
"passed","Fri Apr 21 18:33:24 GMT 2023","Fri Apr 21 18:33:25 GMT 2023","915","","test_selenium","","","","test_selenium_updatesnapshot_element",""
"passed","Fri Apr 21 18:33:08 GMT 2023","Fri Apr 21 18:33:09 GMT 2023","1405","","test_playwright","","","","test_playwright_updatesnapshot_element[chromium]",""
"passed","Fri Apr 21 18:33:26 GMT 2023","Fri Apr 21 18:33:26 GMT 2023","695","","test_selenium","","","","test_selenium_goldensnapshot_element",""
"passed","Fri Apr 21 18:33:11 GMT 2023","Fri Apr 21 18:33:11 GMT 2023","1","","test_playwright","","","","test_playwright_goldensnapshot_multi[chromium]",""
"passed","Fri Apr 21 18:33:31 GMT 2023","Fri Apr 21 18:33:31 GMT 2023","0","","test_selenium","","","","test_selenium_matchingsnapshot_multi",""
"passed","Fri Apr 21 18:33:29 GMT 2023","Fri Apr 21 18:33:29 GMT 2023","1","","test_selenium","","","","test_selenium_goldensnapshot_multi",""
"passed","Fri Apr 21 18:33:06 GMT 2023","Fri Apr 21 18:33:08 GMT 2023","1982","","test_playwright","","","","test_playwright_goldensnapshot[chromium]",""
"passed","Fri Apr 21 18:33:27 GMT 2023","Fri Apr 21 18:33:28 GMT 2023","1168","","test_selenium","","","","test_selenium_nonmatchingsnapshot_element",""
"passed","Fri Apr 21 18:33:16 GMT 2023","Fri Apr 21 18:33:17 GMT 2023","425","","test_selenium","","","","test_selenium_goldensnapshot",""
"passed","Fri Apr 21 18:33:12 GMT 2023","Fri Apr 21 18:33:14 GMT 2023","1368","","test_playwright","","","","test_playwright_nonmatchingsnapshot_element[chromium]",""
"passed","Fri Apr 21 18:33:08 GMT 2023","Fri Apr 21 18:33:10 GMT 2023","1660","","test_playwright","","","","test_playwright_updatesnapshot[chromium]",""
"passed","Fri Apr 21 18:33:06 GMT 2023","Fri Apr 21 18:33:07 GMT 2023","1673","","test_playwright","","","","test_playwright_goldensnapshot_element[chromium]",""
"passed","Fri Apr 21 18:33:32 GMT 2023","Fri Apr 21 18:33:32 GMT 2023","1","","test_selenium","","","","test_selenium_nonmatchingsnapshot_multi",""
"passed","Fri Apr 21 18:33:11 GMT 2023","Fri Apr 21 18:33:11 GMT 2023","0","","test_playwright","","","","test_playwright_updatesnapshot_multi[chromium]",""
"passed","Fri Apr 21 18:33:19 GMT 2023","Fri Apr 21 18:33:22 GMT 2023","3179","","test_selenium","","","","test_selenium_matchingsnapshot",""
"passed","Fri Apr 21 18:33:31 GMT 2023","Fri Apr 21 18:33:31 GMT 2023","1","","test_selenium","","","","test_selenium_updatesnapshot_multi",""
"passed","Fri Apr 21 18:33:16 GMT 2023","Fri Apr 21 18:33:17 GMT 2023","437","","test_selenium","","","","test_selenium_updatesnapshot",""
"passed","Fri Apr 21 18:33:06 GMT 2023","Fri Apr 21 18:33:21 GMT 2023","15120","","test_playwright","","","","test_playwright_matchingsnapshot[chromium]",""
"passed","Fri Apr 21 18:33:55 GMT 2023","Fri Apr 21 18:33:56 GMT 2023","556","","test_selenium","","","","test_selenium_matchingsnapshot_element",""
"passed","Fri Apr 21 18:33:12 GMT 2023","Fri Apr 21 18:33:12 GMT 2023","1","","test_playwright","","","","test_playwright_matchingsnapshot_multi[chromium]",""
"passed","Fri Apr 21 18:33:10 GMT 2023","Fri Apr 21 18:33:12 GMT 2023","1604","","test_playwright","","","","test_playwright_matchingsnapshot_element[chromium]",""
"passed","Fri Apr 21 18:33:22 GMT 2023","Fri Apr 21 18:33:53 GMT 2023","31701","","test_playwright","","","","test_playwright_nonmatchingsnapshot[chromium]",""
"passed","Fri Apr 21 18:33:13 GMT 2023","Fri Apr 21 18:33:13 GMT 2023","0","","test_playwright","","","","test_playwright_nonmatchingsnapshot_multi[chromium]",""
