"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 13 17:43:03 GMT 2023","Thu Apr 13 17:43:03 GMT 2023","0","","test_selenium","","","","test_selenium_goldensnapshot_multi",""
"passed","Thu Apr 13 17:42:58 GMT 2023","Thu Apr 13 17:42:59 GMT 2023","611","","test_selenium","","","","test_selenium_goldensnapshot_element",""
"passed","Thu Apr 13 17:42:51 GMT 2023","Thu Apr 13 17:42:51 GMT 2023","447","","test_selenium","","","","test_selenium_goldensnapshot",""
"passed","Thu Apr 13 17:42:40 GMT 2023","Thu Apr 13 17:42:41 GMT 2023","1645","","test_playwright","","","","test_playwright_goldensnapshot[chromium]",""
"passed","Thu Apr 13 17:42:42 GMT 2023","Thu Apr 13 17:42:44 GMT 2023","1623","","test_playwright","","","","test_playwright_updatesnapshot[chromium]",""
"passed","Thu Apr 13 17:42:44 GMT 2023","Thu Apr 13 17:42:45 GMT 2023","1323","","test_playwright","","","","test_playwright_matchingsnapshot_element[chromium]",""
"passed","Thu Apr 13 17:42:40 GMT 2023","Thu Apr 13 17:42:53 GMT 2023","13568","","test_playwright","","","","test_playwright_matchingsnapshot[chromium]",""
"passed","Thu Apr 13 17:42:44 GMT 2023","Thu Apr 13 17:42:44 GMT 2023","1","","test_playwright","","","","test_playwright_goldensnapshot_multi[chromium]",""
"passed","Thu Apr 13 17:42:53 GMT 2023","Thu Apr 13 17:42:56 GMT 2023","2989","","test_selenium","","","","test_selenium_matchingsnapshot",""
"passed","Thu Apr 13 17:43:07 GMT 2023","Thu Apr 13 17:43:07 GMT 2023","0","","test_selenium","","","","test_selenium_nonmatchingsnapshot_multi",""
"passed","Thu Apr 13 17:43:21 GMT 2023","Thu Apr 13 17:43:21 GMT 2023","332","","test_selenium","","","","test_selenium_matchingsnapshot_element",""
"passed","Thu Apr 13 17:42:42 GMT 2023","Thu Apr 13 17:42:43 GMT 2023","1479","","test_playwright","","","","test_playwright_updatesnapshot_element[chromium]",""
"passed","Thu Apr 13 17:43:00 GMT 2023","Thu Apr 13 17:43:01 GMT 2023","700","","test_selenium","","","","test_selenium_nonmatchingsnapshot_element",""
"passed","Thu Apr 13 17:43:05 GMT 2023","Thu Apr 13 17:43:05 GMT 2023","0","","test_selenium","","","","test_selenium_updatesnapshot_multi",""
"passed","Thu Apr 13 17:43:03 GMT 2023","Thu Apr 13 17:43:04 GMT 2023","389","","test_selenium","","","","test_selenium_updatesnapshot_element",""
"passed","Thu Apr 13 17:42:46 GMT 2023","Thu Apr 13 17:42:46 GMT 2023","0","","test_playwright","","","","test_playwright_matchingsnapshot_multi[chromium]",""
"passed","Thu Apr 13 17:43:05 GMT 2023","Thu Apr 13 17:43:05 GMT 2023","0","","test_selenium","","","","test_selenium_matchingsnapshot_multi",""
"passed","Thu Apr 13 17:42:50 GMT 2023","Thu Apr 13 17:42:51 GMT 2023","408","","test_selenium","","","","test_selenium_updatesnapshot",""
"passed","Thu Apr 13 17:42:46 GMT 2023","Thu Apr 13 17:42:47 GMT 2023","1260","","test_playwright","","","","test_playwright_nonmatchingsnapshot_element[chromium]",""
"passed","Thu Apr 13 17:42:40 GMT 2023","Thu Apr 13 17:42:41 GMT 2023","1512","","test_playwright","","","","test_playwright_goldensnapshot_element[chromium]",""
"passed","Thu Apr 13 17:42:45 GMT 2023","Thu Apr 13 17:42:45 GMT 2023","0","","test_playwright","","","","test_playwright_updatesnapshot_multi[chromium]",""
"passed","Thu Apr 13 17:42:56 GMT 2023","Thu Apr 13 17:43:01 GMT 2023","4383","","test_selenium","","","","test_selenium_nonmatchingsnapshot",""
"passed","Thu Apr 13 17:42:46 GMT 2023","Thu Apr 13 17:42:46 GMT 2023","0","","test_playwright","","","","test_playwright_nonmatchingsnapshot_multi[chromium]",""
"passed","Thu Apr 13 17:42:54 GMT 2023","Thu Apr 13 17:43:19 GMT 2023","25514","","test_playwright","","","","test_playwright_nonmatchingsnapshot[chromium]",""
