"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 15 17:21:43 GMT 2023","Sat Apr 15 17:21:43 GMT 2023","1","","test_selenium","","","","test_selenium_goldensnapshot_multi",""
"passed","Sat Apr 15 17:21:23 GMT 2023","Sat Apr 15 17:21:25 GMT 2023","1932","","test_playwright","","","","test_playwright_goldensnapshot[chromium]",""
"passed","Sat Apr 15 17:21:46 GMT 2023","Sat Apr 15 17:21:46 GMT 2023","0","","test_selenium","","","","test_selenium_updatesnapshot_multi",""
"passed","Sat Apr 15 17:21:33 GMT 2023","Sat Apr 15 17:21:34 GMT 2023","870","","test_selenium","","","","test_selenium_goldensnapshot",""
"passed","Sat Apr 15 17:21:23 GMT 2023","Sat Apr 15 17:21:25 GMT 2023","1600","","test_playwright","","","","test_playwright_goldensnapshot_element[chromium]",""
"passed","Sat Apr 15 17:21:23 GMT 2023","Sat Apr 15 17:21:38 GMT 2023","15210","","test_playwright","","","","test_playwright_matchingsnapshot[chromium]",""
"passed","Sat Apr 15 17:21:46 GMT 2023","Sat Apr 15 17:21:47 GMT 2023","1122","","test_selenium","","","","test_selenium_matchingsnapshot_element",""
"passed","Sat Apr 15 17:21:27 GMT 2023","Sat Apr 15 17:21:28 GMT 2023","1195","","test_playwright","","","","test_playwright_matchingsnapshot_element[chromium]",""
"passed","Sat Apr 15 17:21:39 GMT 2023","Sat Apr 15 17:21:44 GMT 2023","4728","","test_selenium","","","","test_selenium_nonmatchingsnapshot",""
"passed","Sat Apr 15 17:21:29 GMT 2023","Sat Apr 15 17:21:29 GMT 2023","0","","test_playwright","","","","test_playwright_updatesnapshot_multi[chromium]",""
"passed","Sat Apr 15 17:21:26 GMT 2023","Sat Apr 15 17:21:27 GMT 2023","1721","","test_playwright","","","","test_playwright_updatesnapshot[chromium]",""
"passed","Sat Apr 15 17:22:08 GMT 2023","Sat Apr 15 17:22:09 GMT 2023","731","","test_selenium","","","","test_selenium_nonmatchingsnapshot_element",""
"passed","Sat Apr 15 17:21:33 GMT 2023","Sat Apr 15 17:21:37 GMT 2023","3822","","test_selenium","","","","test_selenium_matchingsnapshot",""
"passed","Sat Apr 15 17:21:29 GMT 2023","Sat Apr 15 17:21:30 GMT 2023","1438","","test_playwright","","","","test_playwright_nonmatchingsnapshot_element[chromium]",""
"passed","Sat Apr 15 17:21:41 GMT 2023","Sat Apr 15 17:21:42 GMT 2023","679","","test_selenium","","","","test_selenium_updatesnapshot_element",""
"passed","Sat Apr 15 17:21:47 GMT 2023","Sat Apr 15 17:21:47 GMT 2023","1","","test_selenium","","","","test_selenium_matchingsnapshot_multi",""
"passed","Sat Apr 15 17:21:31 GMT 2023","Sat Apr 15 17:21:31 GMT 2023","1","","test_playwright","","","","test_playwright_nonmatchingsnapshot_multi[chromium]",""
"passed","Sat Apr 15 17:21:29 GMT 2023","Sat Apr 15 17:21:29 GMT 2023","1","","test_playwright","","","","test_playwright_matchingsnapshot_multi[chromium]",""
"passed","Sat Apr 15 17:21:39 GMT 2023","Sat Apr 15 17:22:07 GMT 2023","27772","","test_playwright","","","","test_playwright_nonmatchingsnapshot[chromium]",""
"passed","Sat Apr 15 17:21:25 GMT 2023","Sat Apr 15 17:21:27 GMT 2023","1331","","test_playwright","","","","test_playwright_updatesnapshot_element[chromium]",""
"passed","Sat Apr 15 17:21:28 GMT 2023","Sat Apr 15 17:21:28 GMT 2023","0","","test_playwright","","","","test_playwright_goldensnapshot_multi[chromium]",""
"passed","Sat Apr 15 17:21:48 GMT 2023","Sat Apr 15 17:21:48 GMT 2023","0","","test_selenium","","","","test_selenium_nonmatchingsnapshot_multi",""
"passed","Sat Apr 15 17:21:38 GMT 2023","Sat Apr 15 17:21:39 GMT 2023","736","","test_selenium","","","","test_selenium_goldensnapshot_element",""
"passed","Sat Apr 15 17:21:36 GMT 2023","Sat Apr 15 17:21:36 GMT 2023","689","","test_selenium","","","","test_selenium_updatesnapshot",""
