"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 21 16:56:52 GMT 2023","Fri Apr 21 16:56:52 GMT 2023","0","","test_selenium","","","","test_selenium_matchingsnapshot_multi",""
"passed","Fri Apr 21 16:56:19 GMT 2023","Fri Apr 21 16:56:21 GMT 2023","1969","","test_playwright","","","","test_playwright_goldensnapshot[chromium]",""
"passed","Fri Apr 21 16:56:26 GMT 2023","Fri Apr 21 16:56:26 GMT 2023","0","","test_playwright","","","","test_playwright_nonmatchingsnapshot_multi[chromium]",""
"passed","Fri Apr 21 16:56:19 GMT 2023","Fri Apr 21 16:56:20 GMT 2023","1439","","test_playwright","","","","test_playwright_goldensnapshot_element[chromium]",""
"passed","Fri Apr 21 16:56:49 GMT 2023","Fri Apr 21 16:56:49 GMT 2023","1","","test_selenium","","","","test_selenium_updatesnapshot_multi",""
"passed","Fri Apr 21 16:56:30 GMT 2023","Fri Apr 21 16:56:31 GMT 2023","394","","test_selenium","","","","test_selenium_goldensnapshot",""
"passed","Fri Apr 21 16:56:36 GMT 2023","Fri Apr 21 16:57:13 GMT 2023","36682","","test_playwright","","","","test_playwright_nonmatchingsnapshot[chromium]",""
"passed","Fri Apr 21 16:56:23 GMT 2023","Fri Apr 21 16:56:25 GMT 2023","1593","","test_playwright","","","","test_playwright_matchingsnapshot_element[chromium]",""
"passed","Fri Apr 21 16:56:19 GMT 2023","Fri Apr 21 16:56:35 GMT 2023","16713","","test_playwright","","","","test_playwright_matchingsnapshot[chromium]",""
"passed","Fri Apr 21 16:57:14 GMT 2023","Fri Apr 21 16:57:15 GMT 2023","471","","test_selenium","","","","test_selenium_matchingsnapshot_element",""
"passed","Fri Apr 21 16:56:25 GMT 2023","Fri Apr 21 16:56:25 GMT 2023","1","","test_playwright","","","","test_playwright_updatesnapshot_multi[chromium]",""
"passed","Fri Apr 21 16:56:30 GMT 2023","Fri Apr 21 16:56:31 GMT 2023","482","","test_selenium","","","","test_selenium_updatesnapshot",""
"passed","Fri Apr 21 16:56:51 GMT 2023","Fri Apr 21 16:56:51 GMT 2023","0","","test_selenium","","","","test_selenium_nonmatchingsnapshot_multi",""
"passed","Fri Apr 21 16:56:43 GMT 2023","Fri Apr 21 16:56:46 GMT 2023","3830","","test_selenium","","","","test_selenium_matchingsnapshot",""
"passed","Fri Apr 21 16:56:25 GMT 2023","Fri Apr 21 16:56:25 GMT 2023","0","","test_playwright","","","","test_playwright_matchingsnapshot_multi[chromium]",""
"passed","Fri Apr 21 16:56:26 GMT 2023","Fri Apr 21 16:56:27 GMT 2023","1517","","test_playwright","","","","test_playwright_nonmatchingsnapshot_element[chromium]",""
"passed","Fri Apr 21 16:56:21 GMT 2023","Fri Apr 21 16:56:23 GMT 2023","1924","","test_playwright","","","","test_playwright_updatesnapshot[chromium]",""
"passed","Fri Apr 21 16:56:42 GMT 2023","Fri Apr 21 16:56:42 GMT 2023","580","","test_selenium","","","","test_selenium_updatesnapshot_element",""
"passed","Fri Apr 21 16:56:33 GMT 2023","Fri Apr 21 16:56:40 GMT 2023","6540","","test_selenium","","","","test_selenium_nonmatchingsnapshot",""
"passed","Fri Apr 21 16:56:24 GMT 2023","Fri Apr 21 16:56:24 GMT 2023","0","","test_playwright","","","","test_playwright_goldensnapshot_multi[chromium]",""
"passed","Fri Apr 21 16:56:44 GMT 2023","Fri Apr 21 16:56:45 GMT 2023","497","","test_selenium","","","","test_selenium_nonmatchingsnapshot_element",""
"passed","Fri Apr 21 16:56:47 GMT 2023","Fri Apr 21 16:56:47 GMT 2023","1","","test_selenium","","","","test_selenium_goldensnapshot_multi",""
"passed","Fri Apr 21 16:56:21 GMT 2023","Fri Apr 21 16:56:22 GMT 2023","1428","","test_playwright","","","","test_playwright_updatesnapshot_element[chromium]",""
"passed","Fri Apr 21 16:56:49 GMT 2023","Fri Apr 21 16:56:50 GMT 2023","757","","test_selenium","","","","test_selenium_goldensnapshot_element",""
