"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 21 17:35:57 GMT 2023","Fri Apr 21 17:36:27 GMT 2023","29872","","test_playwright","","","","test_playwright_nonmatchingsnapshot[chromium]",""
"passed","Fri Apr 21 17:36:09 GMT 2023","Fri Apr 21 17:36:13 GMT 2023","4216","","test_selenium","","","","test_selenium_nonmatchingsnapshot",""
"passed","Fri Apr 21 17:35:53 GMT 2023","Fri Apr 21 17:35:54 GMT 2023","1053","","test_selenium","","","","test_selenium_goldensnapshot",""
"passed","Fri Apr 21 17:35:40 GMT 2023","Fri Apr 21 17:35:42 GMT 2023","1719","","test_playwright","","","","test_playwright_goldensnapshot_element[chromium]",""
"passed","Fri Apr 21 17:36:04 GMT 2023","Fri Apr 21 17:36:05 GMT 2023","682","","test_selenium","","","","test_selenium_nonmatchingsnapshot_element",""
"passed","Fri Apr 21 17:35:47 GMT 2023","Fri Apr 21 17:35:49 GMT 2023","1300","","test_playwright","","","","test_playwright_nonmatchingsnapshot_element[chromium]",""
"passed","Fri Apr 21 17:36:28 GMT 2023","Fri Apr 21 17:36:29 GMT 2023","685","","test_selenium","","","","test_selenium_updatesnapshot_element",""
"passed","Fri Apr 21 17:36:02 GMT 2023","Fri Apr 21 17:36:07 GMT 2023","4396","","test_selenium","","","","test_selenium_matchingsnapshot",""
"passed","Fri Apr 21 17:35:43 GMT 2023","Fri Apr 21 17:35:45 GMT 2023","1975","","test_playwright","","","","test_playwright_updatesnapshot[chromium]",""
"passed","Fri Apr 21 17:35:45 GMT 2023","Fri Apr 21 17:35:47 GMT 2023","1411","","test_playwright","","","","test_playwright_matchingsnapshot_element[chromium]",""
"passed","Fri Apr 21 17:35:47 GMT 2023","Fri Apr 21 17:35:47 GMT 2023","1","","test_playwright","","","","test_playwright_updatesnapshot_multi[chromium]",""
"passed","Fri Apr 21 17:36:15 GMT 2023","Fri Apr 21 17:36:15 GMT 2023","1","","test_selenium","","","","test_selenium_nonmatchingsnapshot_multi",""
"passed","Fri Apr 21 17:35:40 GMT 2023","Fri Apr 21 17:35:56 GMT 2023","15553","","test_playwright","","","","test_playwright_matchingsnapshot[chromium]",""
"passed","Fri Apr 21 17:36:09 GMT 2023","Fri Apr 21 17:36:09 GMT 2023","1","","test_selenium","","","","test_selenium_updatesnapshot_multi",""
"passed","Fri Apr 21 17:35:59 GMT 2023","Fri Apr 21 17:36:00 GMT 2023","739","","test_selenium","","","","test_selenium_goldensnapshot_element",""
"passed","Fri Apr 21 17:35:56 GMT 2023","Fri Apr 21 17:35:57 GMT 2023","697","","test_selenium","","","","test_selenium_updatesnapshot",""
"passed","Fri Apr 21 17:36:11 GMT 2023","Fri Apr 21 17:36:11 GMT 2023","0","","test_selenium","","","","test_selenium_matchingsnapshot_multi",""
"passed","Fri Apr 21 17:35:43 GMT 2023","Fri Apr 21 17:35:44 GMT 2023","1409","","test_playwright","","","","test_playwright_updatesnapshot_element[chromium]",""
"passed","Fri Apr 21 17:36:02 GMT 2023","Fri Apr 21 17:36:02 GMT 2023","742","","test_selenium","","","","test_selenium_matchingsnapshot_element",""
"passed","Fri Apr 21 17:35:49 GMT 2023","Fri Apr 21 17:35:49 GMT 2023","0","","test_playwright","","","","test_playwright_nonmatchingsnapshot_multi[chromium]",""
"passed","Fri Apr 21 17:35:40 GMT 2023","Fri Apr 21 17:35:43 GMT 2023","2536","","test_playwright","","","","test_playwright_goldensnapshot[chromium]",""
"passed","Fri Apr 21 17:36:07 GMT 2023","Fri Apr 21 17:36:07 GMT 2023","0","","test_selenium","","","","test_selenium_goldensnapshot_multi",""
"passed","Fri Apr 21 17:35:46 GMT 2023","Fri Apr 21 17:35:46 GMT 2023","0","","test_playwright","","","","test_playwright_goldensnapshot_multi[chromium]",""
"passed","Fri Apr 21 17:35:47 GMT 2023","Fri Apr 21 17:35:47 GMT 2023","0","","test_playwright","","","","test_playwright_matchingsnapshot_multi[chromium]",""
