"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 13 07:35:38 GMT 2023","Thu Apr 13 07:36:06 GMT 2023","27567","","test_playwright","","","","test_playwright_nonmatchingsnapshot[chromium]",""
"passed","Thu Apr 13 07:35:38 GMT 2023","Thu Apr 13 07:35:42 GMT 2023","4152","","test_selenium","","","","test_selenium_nonmatchingsnapshot",""
"passed","Thu Apr 13 07:35:35 GMT 2023","Thu Apr 13 07:35:36 GMT 2023","406","","test_selenium","","","","test_selenium_goldensnapshot",""
"passed","Thu Apr 13 07:35:44 GMT 2023","Thu Apr 13 07:35:45 GMT 2023","705","","test_selenium","","","","test_selenium_goldensnapshot_element",""
"passed","Thu Apr 13 07:36:11 GMT 2023","Thu Apr 13 07:36:12 GMT 2023","316","","test_selenium","","","","test_selenium_updatesnapshot_element",""
"passed","Thu Apr 13 07:35:25 GMT 2023","Thu Apr 13 07:35:26 GMT 2023","1644","","test_playwright","","","","test_playwright_goldensnapshot_element[chromium]",""
"passed","Thu Apr 13 07:35:35 GMT 2023","Thu Apr 13 07:35:36 GMT 2023","388","","test_selenium","","","","test_selenium_updatesnapshot",""
"passed","Thu Apr 13 07:35:30 GMT 2023","Thu Apr 13 07:35:30 GMT 2023","0","","test_playwright","","","","test_playwright_updatesnapshot_multi[chromium]",""
"passed","Thu Apr 13 07:35:27 GMT 2023","Thu Apr 13 07:35:28 GMT 2023","1171","","test_playwright","","","","test_playwright_updatesnapshot_element[chromium]",""
"passed","Thu Apr 13 07:35:29 GMT 2023","Thu Apr 13 07:35:30 GMT 2023","1258","","test_playwright","","","","test_playwright_matchingsnapshot_element[chromium]",""
"passed","Thu Apr 13 07:35:28 GMT 2023","Thu Apr 13 07:35:29 GMT 2023","1420","","test_playwright","","","","test_playwright_updatesnapshot[chromium]",""
"passed","Thu Apr 13 07:35:31 GMT 2023","Thu Apr 13 07:35:31 GMT 2023","1","","test_playwright","","","","test_playwright_matchingsnapshot_multi[chromium]",""
"passed","Thu Apr 13 07:35:25 GMT 2023","Thu Apr 13 07:35:38 GMT 2023","12886","","test_playwright","","","","test_playwright_matchingsnapshot[chromium]",""
"passed","Thu Apr 13 07:35:25 GMT 2023","Thu Apr 13 07:35:27 GMT 2023","2108","","test_playwright","","","","test_playwright_goldensnapshot[chromium]",""
"failed","Thu Apr 13 07:36:06 GMT 2023","Thu Apr 13 07:36:10 GMT 2023","3605","","test_selenium","","","","test_selenium_matchingsnapshot",""
"passed","Thu Apr 13 07:35:31 GMT 2023","Thu Apr 13 07:35:33 GMT 2023","1589","","test_playwright","","","","test_playwright_nonmatchingsnapshot_element[chromium]",""
"passed","Thu Apr 13 07:36:07 GMT 2023","Thu Apr 13 07:36:08 GMT 2023","387","","test_selenium","","","","test_selenium_matchingsnapshot_element",""
"passed","Thu Apr 13 07:35:51 GMT 2023","Thu Apr 13 07:35:51 GMT 2023","0","","test_selenium","","","","test_selenium_updatesnapshot_multi",""
"passed","Thu Apr 13 07:35:54 GMT 2023","Thu Apr 13 07:35:54 GMT 2023","0","","test_selenium","","","","test_selenium_nonmatchingsnapshot_multi",""
"passed","Thu Apr 13 07:35:30 GMT 2023","Thu Apr 13 07:35:30 GMT 2023","0","","test_playwright","","","","test_playwright_goldensnapshot_multi[chromium]",""
"passed","Thu Apr 13 07:35:52 GMT 2023","Thu Apr 13 07:35:52 GMT 2023","0","","test_selenium","","","","test_selenium_matchingsnapshot_multi",""
"passed","Thu Apr 13 07:35:49 GMT 2023","Thu Apr 13 07:35:49 GMT 2023","1","","test_selenium","","","","test_selenium_goldensnapshot_multi",""
"passed","Thu Apr 13 07:35:46 GMT 2023","Thu Apr 13 07:35:47 GMT 2023","401","","test_selenium","","","","test_selenium_nonmatchingsnapshot_element",""
"passed","Thu Apr 13 07:35:32 GMT 2023","Thu Apr 13 07:35:32 GMT 2023","0","","test_playwright","","","","test_playwright_nonmatchingsnapshot_multi[chromium]",""
