"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 12 15:36:12 GMT 2023","Wed Apr 12 15:36:26 GMT 2023","14018","","test_playwright","","","","test_playwright_matchingsnapshot[chromium]",""
"passed","Wed Apr 12 15:36:16 GMT 2023","Wed Apr 12 15:36:18 GMT 2023","1491","","test_playwright","","","","test_playwright_matchingsnapshot_element[chromium]",""
"passed","Wed Apr 12 15:36:18 GMT 2023","Wed Apr 12 15:36:18 GMT 2023","1","","test_playwright","","","","test_playwright_matchingsnapshot_multi[chromium]",""
"passed","Wed Apr 12 15:36:18 GMT 2023","Wed Apr 12 15:36:20 GMT 2023","1562","","test_playwright","","","","test_playwright_nonmatchingsnapshot_element[chromium]",""
"passed","Wed Apr 12 15:36:34 GMT 2023","Wed Apr 12 15:36:34 GMT 2023","828","","test_selenium","","","","test_selenium_nonmatchingsnapshot_element",""
"passed","Wed Apr 12 15:36:36 GMT 2023","Wed Apr 12 15:36:36 GMT 2023","0","","test_selenium","","","","test_selenium_goldensnapshot_multi",""
"passed","Wed Apr 12 15:36:33 GMT 2023","Wed Apr 12 15:36:34 GMT 2023","792","","test_selenium","","","","test_selenium_updatesnapshot_element",""
"passed","Wed Apr 12 15:36:56 GMT 2023","Wed Apr 12 15:36:57 GMT 2023","405","","test_selenium","","","","test_selenium_matchingsnapshot_element",""
"passed","Wed Apr 12 15:36:12 GMT 2023","Wed Apr 12 15:36:14 GMT 2023","2511","","test_playwright","","","","test_playwright_goldensnapshot[chromium]",""
"passed","Wed Apr 12 15:36:31 GMT 2023","Wed Apr 12 15:36:31 GMT 2023","542","","test_selenium","","","","test_selenium_goldensnapshot_element",""
"passed","Wed Apr 12 15:36:26 GMT 2023","Wed Apr 12 15:36:29 GMT 2023","2857","","test_selenium","","","","test_selenium_matchingsnapshot",""
"passed","Wed Apr 12 15:36:38 GMT 2023","Wed Apr 12 15:36:38 GMT 2023","0","","test_selenium","","","","test_selenium_nonmatchingsnapshot_multi",""
"passed","Wed Apr 12 15:36:26 GMT 2023","Wed Apr 12 15:36:31 GMT 2023","5280","","test_selenium","","","","test_selenium_nonmatchingsnapshot",""
"passed","Wed Apr 12 15:36:15 GMT 2023","Wed Apr 12 15:36:16 GMT 2023","1272","","test_playwright","","","","test_playwright_updatesnapshot[chromium]",""
"passed","Wed Apr 12 15:36:38 GMT 2023","Wed Apr 12 15:36:38 GMT 2023","0","","test_selenium","","","","test_selenium_matchingsnapshot_multi",""
"passed","Wed Apr 12 15:36:18 GMT 2023","Wed Apr 12 15:36:18 GMT 2023","0","","test_playwright","","","","test_playwright_updatesnapshot_multi[chromium]",""
"passed","Wed Apr 12 15:36:19 GMT 2023","Wed Apr 12 15:36:19 GMT 2023","1","","test_playwright","","","","test_playwright_nonmatchingsnapshot_multi[chromium]",""
"passed","Wed Apr 12 15:36:17 GMT 2023","Wed Apr 12 15:36:17 GMT 2023","0","","test_playwright","","","","test_playwright_goldensnapshot_multi[chromium]",""
"passed","Wed Apr 12 15:36:26 GMT 2023","Wed Apr 12 15:36:55 GMT 2023","28121","","test_playwright","","","","test_playwright_nonmatchingsnapshot[chromium]",""
"passed","Wed Apr 12 15:36:14 GMT 2023","Wed Apr 12 15:36:15 GMT 2023","1305","","test_playwright","","","","test_playwright_updatesnapshot_element[chromium]",""
"passed","Wed Apr 12 15:36:12 GMT 2023","Wed Apr 12 15:36:13 GMT 2023","1631","","test_playwright","","","","test_playwright_goldensnapshot_element[chromium]",""
"passed","Wed Apr 12 15:36:36 GMT 2023","Wed Apr 12 15:36:36 GMT 2023","0","","test_selenium","","","","test_selenium_updatesnapshot_multi",""
"passed","Wed Apr 12 15:36:23 GMT 2023","Wed Apr 12 15:36:24 GMT 2023","490","","test_selenium","","","","test_selenium_goldensnapshot",""
"passed","Wed Apr 12 15:36:23 GMT 2023","Wed Apr 12 15:36:24 GMT 2023","449","","test_selenium","","","","test_selenium_updatesnapshot",""
